ObjectId,service_date,line,estimated_boardings
3235,2021/07/10 04:00:00+00,Middleborough/Lakeville,1012
3236,2021/07/10 04:00:00+00,Lowell,1160
3237,2021/07/10 04:00:00+00,Haverhill,711
3238,2021/07/10 04:00:00+00,Kingston,587
3239,2021/07/10 04:00:00+00,Needham,360
3240,2021/07/10 04:00:00+00,Fitchburg,858
3241,2021/07/10 04:00:00+00,Greenbush,320
3242,2021/07/10 04:00:00+00,Fairmount,384
3243,2021/07/11 04:00:00+00,Providence/Stoughton,2735
3244,2021/07/11 04:00:00+00,Newburyport/Rockport,2750
3245,2021/07/11 04:00:00+00,Framingham/Worcester,1947
3246,2021/07/11 04:00:00+00,Franklin/Foxboro,887
3247,2021/07/11 04:00:00+00,Middleborough/Lakeville,971
3248,2021/07/11 04:00:00+00,Lowell,1028
3249,2021/07/11 04:00:00+00,Haverhill,788
3250,2021/07/11 04:00:00+00,Kingston,549
3251,2021/07/15 04:00:00+00,Greenbush,1192
3252,2021/07/15 04:00:00+00,Fairmount,857
3253,2021/07/16 04:00:00+00,Providence/Stoughton,6650
3254,2021/07/16 04:00:00+00,Newburyport/Rockport,5857
3255,2021/07/16 04:00:00+00,Framingham/Worcester,4106
3256,2021/07/16 04:00:00+00,Franklin/Foxboro,2119
3257,2021/07/16 04:00:00+00,Middleborough/Lakeville,1594
3258,2021/07/16 04:00:00+00,Lowell,2559
3259,2021/07/16 04:00:00+00,Haverhill,3022
3260,2021/07/16 04:00:00+00,Kingston,1280
3261,2021/07/16 04:00:00+00,Needham,1323
3262,2021/07/16 04:00:00+00,Fitchburg,2262
3263,2021/07/16 04:00:00+00,Greenbush,931
3264,2021/07/16 04:00:00+00,Fairmount,1063
3265,2021/07/17 04:00:00+00,Providence/Stoughton,2935
3266,2021/07/17 04:00:00+00,Newburyport/Rockport,3535
3267,2021/07/17 04:00:00+00,Framingham/Worcester,2706
3268,2021/07/17 04:00:00+00,Franklin/Foxboro,875
3269,2021/07/17 04:00:00+00,Middleborough/Lakeville,766
3270,2021/07/17 04:00:00+00,Lowell,1231
3271,2021/07/17 04:00:00+00,Haverhill,853
3272,2021/07/17 04:00:00+00,Kingston,258
3273,2021/07/17 04:00:00+00,Needham,415
3274,2021/07/17 04:00:00+00,Fitchburg,1665
3275,2021/07/17 04:00:00+00,Greenbush,444
3276,2021/07/17 04:00:00+00,Fairmount,339
3277,2021/07/18 04:00:00+00,Providence/Stoughton,2698
3278,2021/07/18 04:00:00+00,Newburyport/Rockport,2315
3279,2021/07/18 04:00:00+00,Framingham/Worcester,1603
3280,2021/07/18 04:00:00+00,Franklin/Foxboro,881
3281,2021/07/18 04:00:00+00,Middleborough/Lakeville,915
3282,2021/07/18 04:00:00+00,Lowell,536
3283,2021/07/18 04:00:00+00,Haverhill,799
3284,2021/07/18 04:00:00+00,Kingston,229
3285,2021/07/18 04:00:00+00,Needham,204
3286,2021/07/18 04:00:00+00,Fitchburg,587
3287,2021/07/18 04:00:00+00,Greenbush,467
3288,2021/07/18 04:00:00+00,Fairmount,299
3289,2021/07/19 04:00:00+00,Providence/Stoughton,6005
3290,2021/07/19 04:00:00+00,Newburyport/Rockport,5180
3291,2021/07/19 04:00:00+00,Framingham/Worcester,3274
3292,2021/07/19 04:00:00+00,Franklin/Foxboro,2841
3293,2021/07/19 04:00:00+00,Middleborough/Lakeville,1575
3294,2021/07/19 04:00:00+00,Lowell,2322
3295,2021/07/19 04:00:00+00,Haverhill,2116
3296,2021/07/19 04:00:00+00,Kingston,1111
3297,2021/07/19 04:00:00+00,Needham,1010
3298,2021/07/19 04:00:00+00,Fitchburg,2078
3299,2021/07/19 04:00:00+00,Greenbush,1214
3300,2021/07/19 04:00:00+00,Fairmount,932
3301,2021/08/01 04:00:00+00,Kingston,393
3302,2021/08/01 04:00:00+00,Needham,295
3303,2021/08/01 04:00:00+00,Fitchburg,1166
3304,2021/07/20 04:00:00+00,Providence/Stoughton,6014
3305,2021/07/28 04:00:00+00,Lowell,2610
3306,2021/07/11 04:00:00+00,Needham,295
3307,2021/08/05 04:00:00+00,Fitchburg,2053.6807
3308,2021/07/24 04:00:00+00,Franklin/Foxboro,1034
3309,2021/08/01 04:00:00+00,Greenbush,477
3310,2021/08/01 04:00:00+00,Fairmount,236
3311,2021/08/02 04:00:00+00,Providence/Stoughton,5695
3312,2021/08/02 04:00:00+00,Newburyport/Rockport,4591
3313,2021/08/02 04:00:00+00,Framingham/Worcester,2793
3314,2021/08/02 04:00:00+00,Franklin/Foxboro,2971
3315,2021/08/02 04:00:00+00,Middleborough/Lakeville,1251
3316,2021/08/02 04:00:00+00,Lowell,2602
3317,2021/08/02 04:00:00+00,Haverhill,1712
3318,2021/08/02 04:00:00+00,Kingston,1289
3319,2021/08/02 04:00:00+00,Needham,974
3320,2021/08/02 04:00:00+00,Fitchburg,2021
3321,2021/08/02 04:00:00+00,Greenbush,868
3322,2021/08/02 04:00:00+00,Fairmount,709
3323,2021/08/03 04:00:00+00,Providence/Stoughton,5433
3324,2021/08/03 04:00:00+00,Newburyport/Rockport,4953
3325,2021/08/03 04:00:00+00,Framingham/Worcester,3422
3326,2021/08/03 04:00:00+00,Franklin/Foxboro,3866
3327,2021/08/03 04:00:00+00,Middleborough/Lakeville,1645
3328,2021/08/03 04:00:00+00,Lowell,2534
3329,2021/08/03 04:00:00+00,Haverhill,2312
3330,2021/08/03 04:00:00+00,Kingston,1556
3331,2021/08/03 04:00:00+00,Needham,977
3332,2021/08/03 04:00:00+00,Fitchburg,2099
3333,2021/08/03 04:00:00+00,Greenbush,1262
3334,2021/08/03 04:00:00+00,Fairmount,1087
3335,2021/08/04 04:00:00+00,Providence/Stoughton,5809
3336,2021/08/04 04:00:00+00,Newburyport/Rockport,4437
3337,2021/08/04 04:00:00+00,Framingham/Worcester,3593
3338,2021/08/04 04:00:00+00,Franklin/Foxboro,2159
3339,2021/08/04 04:00:00+00,Middleborough/Lakeville,1915
3340,2021/08/04 04:00:00+00,Lowell,1997
3341,2021/08/04 04:00:00+00,Haverhill,1994
3342,2021/08/04 04:00:00+00,Kingston,1118
3343,2021/08/04 04:00:00+00,Needham,710
3344,2021/08/04 04:00:00+00,Fitchburg,2307
3345,2021/08/04 04:00:00+00,Greenbush,984
3346,2021/08/04 04:00:00+00,Fairmount,873
3347,2021/08/05 04:00:00+00,Providence/Stoughton,6001.4456
3348,2021/08/05 04:00:00+00,Newburyport/Rockport,3879.7017
3349,2021/08/05 04:00:00+00,Framingham/Worcester,4033.7732
3350,2021/08/05 04:00:00+00,Franklin/Foxboro,1605.6175
3351,2021/08/05 04:00:00+00,Middleborough/Lakeville,1515.2122
3352,2021/08/05 04:00:00+00,Lowell,2310.3885
3353,2021/08/05 04:00:00+00,Haverhill,2011.4148
3354,2021/08/05 04:00:00+00,Kingston,1337.7427
3355,2021/08/05 04:00:00+00,Needham,795.7463
3356,2021/07/20 04:00:00+00,Newburyport/Rockport,5652
3357,2021/08/05 04:00:00+00,Greenbush,656.0076
3358,2021/07/24 04:00:00+00,Middleborough/Lakeville,1155
3359,2021/07/20 04:00:00+00,Framingham/Worcester,3791
3360,2021/07/28 04:00:00+00,Haverhill,2528
3361,2021/08/05 04:00:00+00,Fairmount,1117.7388
3362,2021/07/11 04:00:00+00,Fitchburg,961
3363,2021/07/24 04:00:00+00,Lowell,1298
3364,2021/07/20 04:00:00+00,Franklin/Foxboro,2581
3365,2021/07/28 04:00:00+00,Kingston,1742
3366,2021/08/06 04:00:00+00,Providence/Stoughton,5979
3367,2021/07/11 04:00:00+00,Greenbush,466
3368,2021/07/24 04:00:00+00,Haverhill,1147
3369,2021/07/20 04:00:00+00,Middleborough/Lakeville,1646
3370,2021/07/28 04:00:00+00,Needham,1004
3371,2021/08/06 04:00:00+00,Newburyport/Rockport,4393
3372,2021/07/11 04:00:00+00,Fairmount,324
3373,2021/07/24 04:00:00+00,Kingston,143
3374,2021/07/20 04:00:00+00,Lowell,2212
3375,2021/07/28 04:00:00+00,Fitchburg,2430
3376,2021/08/06 04:00:00+00,Framingham/Worcester,3556
3377,2021/07/12 04:00:00+00,Providence/Stoughton,6197
3378,2021/07/24 04:00:00+00,Needham,464
3379,2021/07/20 04:00:00+00,Haverhill,2391
3380,2021/07/28 04:00:00+00,Greenbush,1034
3381,2021/08/06 04:00:00+00,Franklin/Foxboro,2185
3382,2021/07/12 04:00:00+00,Newburyport/Rockport,5422
3383,2021/07/24 04:00:00+00,Fitchburg,777
3384,2021/07/20 04:00:00+00,Kingston,1300
3385,2021/07/28 04:00:00+00,Fairmount,802
3386,2021/08/06 04:00:00+00,Middleborough/Lakeville,1648
3387,2021/07/12 04:00:00+00,Framingham/Worcester,3955
3388,2021/07/24 04:00:00+00,Greenbush,277
3389,2021/07/20 04:00:00+00,Needham,1194
3390,2021/07/29 04:00:00+00,Providence/Stoughton,6063
3391,2021/08/06 04:00:00+00,Lowell,2558
3392,2021/07/12 04:00:00+00,Franklin/Foxboro,1682
3393,2021/07/24 04:00:00+00,Fairmount,416
3394,2021/07/20 04:00:00+00,Fitchburg,2672
3395,2021/07/29 04:00:00+00,Newburyport/Rockport,6965
3396,2021/08/06 04:00:00+00,Haverhill,1970
3397,2021/07/12 04:00:00+00,Middleborough/Lakeville,1766
3398,2021/07/25 04:00:00+00,Providence/Stoughton,2924
3399,2021/07/20 04:00:00+00,Greenbush,1157
3400,2021/07/29 04:00:00+00,Framingham/Worcester,3634
3401,2021/08/06 04:00:00+00,Kingston,1341
3402,2021/07/12 04:00:00+00,Lowell,2132
3403,2021/07/25 04:00:00+00,Newburyport/Rockport,3093
3404,2021/07/20 04:00:00+00,Fairmount,809
3405,2021/07/29 04:00:00+00,Franklin/Foxboro,2863
3406,2021/08/06 04:00:00+00,Needham,841
3407,2021/07/12 04:00:00+00,Haverhill,2510
3408,2021/07/25 04:00:00+00,Framingham/Worcester,1439
3409,2021/07/21 04:00:00+00,Providence/Stoughton,5955
3410,2021/07/29 04:00:00+00,Middleborough/Lakeville,1392
3411,2021/08/06 04:00:00+00,Fitchburg,1903
3412,2021/07/12 04:00:00+00,Kingston,1282
3413,2021/07/25 04:00:00+00,Franklin/Foxboro,1076
3414,2021/08/06 04:00:00+00,Greenbush,789
3415,2021/07/21 04:00:00+00,Newburyport/Rockport,5389
3416,2021/08/06 04:00:00+00,Fairmount,1029
3417,2021/07/21 04:00:00+00,Framingham/Worcester,3869
3418,2021/08/07 04:00:00+00,Providence/Stoughton,2328
3419,2021/07/21 04:00:00+00,Franklin/Foxboro,2286
3420,2021/08/07 04:00:00+00,Newburyport/Rockport,4013
3421,2021/07/12 04:00:00+00,Needham,1097
3422,2021/07/25 04:00:00+00,Middleborough/Lakeville,804
3423,2021/07/21 04:00:00+00,Middleborough/Lakeville,1834
3424,2021/08/07 04:00:00+00,Framingham/Worcester,1321
3425,2021/07/29 04:00:00+00,Lowell,2500
3426,2021/08/07 04:00:00+00,Franklin/Foxboro,1104
3427,2021/07/29 04:00:00+00,Haverhill,1952
3428,2021/08/07 04:00:00+00,Middleborough/Lakeville,813
3429,2021/07/29 04:00:00+00,Kingston,1393
3430,2021/07/21 04:00:00+00,Lowell,2821
3431,2021/08/07 04:00:00+00,Lowell,1205
3432,2021/07/25 04:00:00+00,Lowell,761
3433,2021/07/29 04:00:00+00,Needham,1201
3434,2021/07/21 04:00:00+00,Haverhill,3118
3435,2021/07/12 04:00:00+00,Fitchburg,1801
3436,2021/08/07 04:00:00+00,Haverhill,1163
3437,2021/07/25 04:00:00+00,Haverhill,664
3438,2021/07/29 04:00:00+00,Fitchburg,2060
3439,2021/07/21 04:00:00+00,Kingston,1160
3440,2021/07/12 04:00:00+00,Greenbush,1112
3441,2021/08/07 04:00:00+00,Kingston,429
3442,2021/07/25 04:00:00+00,Kingston,151
3443,2021/07/29 04:00:00+00,Greenbush,1230
3444,2021/07/21 04:00:00+00,Needham,889
3445,2021/07/12 04:00:00+00,Fairmount,1003
3446,2021/08/07 04:00:00+00,Needham,505
3447,2021/07/25 04:00:00+00,Needham,233
3448,2021/07/29 04:00:00+00,Fairmount,597
3449,2021/07/21 04:00:00+00,Fitchburg,2197
3450,2021/07/13 04:00:00+00,Providence/Stoughton,6070
3451,2021/08/07 04:00:00+00,Fitchburg,1157
3452,2021/07/25 04:00:00+00,Fitchburg,916
3453,2021/07/30 04:00:00+00,Providence/Stoughton,5774
3454,2021/07/21 04:00:00+00,Greenbush,1180
3455,2021/07/13 04:00:00+00,Newburyport/Rockport,5796
3456,2021/08/07 04:00:00+00,Greenbush,379
3457,2021/07/25 04:00:00+00,Greenbush,449
3458,2021/07/30 04:00:00+00,Newburyport/Rockport,5237
3459,2021/07/21 04:00:00+00,Fairmount,879
3460,2021/07/13 04:00:00+00,Framingham/Worcester,4070
3461,2021/08/07 04:00:00+00,Fairmount,337
3462,2021/07/25 04:00:00+00,Fairmount,303
3463,2021/07/30 04:00:00+00,Framingham/Worcester,3398
3464,2021/07/22 04:00:00+00,Providence/Stoughton,6300
3465,2021/07/13 04:00:00+00,Franklin/Foxboro,2512
3466,2021/08/08 04:00:00+00,Providence/Stoughton,1934
3467,2021/07/26 04:00:00+00,Providence/Stoughton,4935
3468,2021/07/30 04:00:00+00,Franklin/Foxboro,2081
3469,2021/07/22 04:00:00+00,Newburyport/Rockport,5911
3470,2021/07/13 04:00:00+00,Middleborough/Lakeville,1728
3471,2021/08/08 04:00:00+00,Newburyport/Rockport,3252
3472,2021/07/26 04:00:00+00,Newburyport/Rockport,6056
3473,2021/07/30 04:00:00+00,Middleborough/Lakeville,1632
3474,2021/07/22 04:00:00+00,Framingham/Worcester,3821
3475,2021/07/13 04:00:00+00,Lowell,2082
3476,2021/08/08 04:00:00+00,Framingham/Worcester,2132
3477,2021/07/26 04:00:00+00,Framingham/Worcester,3796
3478,2021/07/30 04:00:00+00,Lowell,1434
3479,2021/07/22 04:00:00+00,Franklin/Foxboro,3206
3480,2021/07/13 04:00:00+00,Haverhill,2341
3481,2021/08/08 04:00:00+00,Franklin/Foxboro,763
3482,2021/07/26 04:00:00+00,Franklin/Foxboro,2400
3483,2021/07/30 04:00:00+00,Haverhill,1945
3484,2021/07/22 04:00:00+00,Middleborough/Lakeville,1574
3485,2021/07/13 04:00:00+00,Kingston,1333
3486,2021/08/08 04:00:00+00,Middleborough/Lakeville,553
3487,2021/07/26 04:00:00+00,Middleborough/Lakeville,1363
3488,2021/07/30 04:00:00+00,Kingston,959
3489,2021/07/22 04:00:00+00,Lowell,2728
3490,2021/07/13 04:00:00+00,Needham,1356
3491,2021/08/08 04:00:00+00,Lowell,757
3492,2021/07/26 04:00:00+00,Lowell,2447
3493,2021/07/30 04:00:00+00,Needham,803
3494,2021/07/22 04:00:00+00,Haverhill,1924
3495,2021/07/13 04:00:00+00,Fitchburg,2430
3496,2021/08/08 04:00:00+00,Haverhill,627
3497,2021/07/26 04:00:00+00,Haverhill,2719
3498,2021/07/30 04:00:00+00,Fitchburg,1772
3499,2021/07/22 04:00:00+00,Kingston,1251
3500,2021/07/13 04:00:00+00,Greenbush,1013
3501,2021/08/08 04:00:00+00,Kingston,369
3502,2021/07/26 04:00:00+00,Kingston,1399
3503,2021/07/30 04:00:00+00,Greenbush,891
3504,2021/07/22 04:00:00+00,Needham,1182
3505,2021/07/13 04:00:00+00,Fairmount,789
3506,2021/08/08 04:00:00+00,Needham,323
3507,2021/07/26 04:00:00+00,Needham,791
3508,2021/07/30 04:00:00+00,Fairmount,775
3509,2021/07/22 04:00:00+00,Fitchburg,2259
3510,2021/07/14 04:00:00+00,Providence/Stoughton,5991
3511,2021/08/08 04:00:00+00,Fitchburg,758
3512,2021/07/26 04:00:00+00,Fitchburg,2103
3513,2021/07/31 04:00:00+00,Providence/Stoughton,3145
3514,2021/07/22 04:00:00+00,Greenbush,936
3515,2021/07/14 04:00:00+00,Newburyport/Rockport,5723
3516,2021/08/08 04:00:00+00,Greenbush,456
3517,2021/07/26 04:00:00+00,Greenbush,778
3518,2021/07/31 04:00:00+00,Newburyport/Rockport,4075
3519,2021/07/22 04:00:00+00,Fairmount,785
3520,2021/07/14 04:00:00+00,Framingham/Worcester,4183
3521,2021/08/08 04:00:00+00,Fairmount,293
3522,2021/07/26 04:00:00+00,Fairmount,929
3523,2021/07/27 04:00:00+00,Providence/Stoughton,5523
3524,2021/07/27 04:00:00+00,Newburyport/Rockport,6258
3525,2021/07/27 04:00:00+00,Framingham/Worcester,3597
3526,2021/07/27 04:00:00+00,Franklin/Foxboro,1719
3527,2021/07/27 04:00:00+00,Middleborough/Lakeville,1871
3528,2021/07/27 04:00:00+00,Lowell,2696
3529,2021/07/27 04:00:00+00,Haverhill,2141
3530,2021/07/27 04:00:00+00,Kingston,1431
3531,2021/07/27 04:00:00+00,Needham,1126
3532,2021/07/27 04:00:00+00,Fitchburg,2062
3533,2021/07/27 04:00:00+00,Greenbush,836
3534,2021/07/27 04:00:00+00,Fairmount,863
3535,2021/07/28 04:00:00+00,Providence/Stoughton,6187
3536,2021/07/28 04:00:00+00,Newburyport/Rockport,5833
3537,2021/07/28 04:00:00+00,Framingham/Worcester,3361
3538,2021/07/28 04:00:00+00,Franklin/Foxboro,2620
3539,2021/07/28 04:00:00+00,Middleborough/Lakeville,1457
3540,2021/07/14 04:00:00+00,Franklin/Foxboro,3376
3541,2021/08/09 04:00:00+00,Providence/Stoughton,5472
3542,2021/07/14 04:00:00+00,Middleborough/Lakeville,1570
3543,2021/08/09 04:00:00+00,Newburyport/Rockport,4246
3544,2021/07/14 04:00:00+00,Lowell,2440
3545,2021/08/09 04:00:00+00,Framingham/Worcester,3753
3546,2021/07/14 04:00:00+00,Haverhill,2332
3547,2021/08/09 04:00:00+00,Franklin/Foxboro,2543
3548,2021/07/14 04:00:00+00,Kingston,1548
3549,2021/08/09 04:00:00+00,Middleborough/Lakeville,1811
3550,2021/07/14 04:00:00+00,Needham,1258
3551,2021/08/09 04:00:00+00,Lowell,2488
3552,2021/07/14 04:00:00+00,Fitchburg,2361
3553,2021/08/09 04:00:00+00,Haverhill,1691
3554,2021/07/14 04:00:00+00,Greenbush,1236
3555,2021/08/09 04:00:00+00,Kingston,1198
3556,2021/07/14 04:00:00+00,Fairmount,984
3557,2021/08/09 04:00:00+00,Needham,1000
3558,2021/07/15 04:00:00+00,Providence/Stoughton,6032
3559,2021/08/09 04:00:00+00,Fitchburg,2880
3560,2021/07/15 04:00:00+00,Newburyport/Rockport,5488
3561,2021/08/09 04:00:00+00,Greenbush,992
3562,2021/07/15 04:00:00+00,Framingham/Worcester,4127
3563,2021/07/15 04:00:00+00,Franklin/Foxboro,2756
3564,2021/07/23 04:00:00+00,Providence/Stoughton,5570
3565,2021/07/15 04:00:00+00,Middleborough/Lakeville,1925
3566,2021/07/23 04:00:00+00,Newburyport/Rockport,6191
3567,2021/07/15 04:00:00+00,Lowell,2518
3568,2021/07/23 04:00:00+00,Framingham/Worcester,3366
3569,2021/07/15 04:00:00+00,Haverhill,3206
3570,2021/07/23 04:00:00+00,Franklin/Foxboro,2452
3571,2021/07/15 04:00:00+00,Kingston,1464
3572,2021/07/23 04:00:00+00,Middleborough/Lakeville,1329
3573,2021/07/15 04:00:00+00,Needham,1625
3574,2021/07/23 04:00:00+00,Lowell,2925
3575,2021/07/15 04:00:00+00,Fitchburg,2883
3576,2021/07/23 04:00:00+00,Haverhill,2183
3577,2021/07/23 04:00:00+00,Kingston,1130
3578,2021/07/23 04:00:00+00,Needham,1074
3579,2021/07/23 04:00:00+00,Fitchburg,2054
3580,2021/07/23 04:00:00+00,Greenbush,833
3581,2021/07/23 04:00:00+00,Fairmount,911
3582,2021/07/24 04:00:00+00,Providence/Stoughton,2382
3583,2021/07/24 04:00:00+00,Newburyport/Rockport,6038
3584,2021/07/31 04:00:00+00,Framingham/Worcester,1894
3585,2021/07/31 04:00:00+00,Franklin/Foxboro,1172
3586,2021/07/31 04:00:00+00,Middleborough/Lakeville,916
3587,2021/07/31 04:00:00+00,Lowell,1101
3588,2021/07/31 04:00:00+00,Haverhill,803
3589,2021/07/31 04:00:00+00,Kingston,350
3590,2021/07/31 04:00:00+00,Needham,431
3591,2021/07/31 04:00:00+00,Fitchburg,822
3592,2021/07/31 04:00:00+00,Greenbush,391
3593,2021/07/31 04:00:00+00,Fairmount,371
3594,2021/08/01 04:00:00+00,Providence/Stoughton,3111
3595,2021/08/01 04:00:00+00,Newburyport/Rockport,3336
3596,2021/08/01 04:00:00+00,Framingham/Worcester,960
3597,2021/08/01 04:00:00+00,Franklin/Foxboro,453
3598,2021/08/01 04:00:00+00,Middleborough/Lakeville,793
3599,2021/08/01 04:00:00+00,Lowell,644
3600,2021/08/01 04:00:00+00,Haverhill,689
3601,2021/08/09 04:00:00+00,Fairmount,1078
3602,2021/08/10 04:00:00+00,Providence/Stoughton,7044
3603,2021/08/10 04:00:00+00,Newburyport/Rockport,5012
3604,2021/08/10 04:00:00+00,Framingham/Worcester,4261
3605,2021/08/10 04:00:00+00,Franklin/Foxboro,3387
3606,2021/08/10 04:00:00+00,Middleborough/Lakeville,2083
3607,2021/08/10 04:00:00+00,Lowell,2808
3608,2021/08/10 04:00:00+00,Haverhill,2504
3609,2021/08/10 04:00:00+00,Kingston,1690
3610,2021/08/10 04:00:00+00,Needham,1170
3611,2021/08/10 04:00:00+00,Fitchburg,2057
3612,2021/08/10 04:00:00+00,Greenbush,1123
3613,2021/08/10 04:00:00+00,Fairmount,1205
3614,2021/08/11 04:00:00+00,Providence/Stoughton,6687
3615,2021/08/11 04:00:00+00,Newburyport/Rockport,4612
3616,2021/08/11 04:00:00+00,Framingham/Worcester,3850
3617,2021/08/11 04:00:00+00,Franklin/Foxboro,3445
3618,2021/08/11 04:00:00+00,Middleborough/Lakeville,2007
3619,2021/08/11 04:00:00+00,Lowell,2628
3620,2021/08/11 04:00:00+00,Haverhill,2769
3621,2021/08/11 04:00:00+00,Kingston,1481
3622,2021/08/11 04:00:00+00,Needham,1196
3623,2021/08/11 04:00:00+00,Fitchburg,2239
3624,2021/08/11 04:00:00+00,Greenbush,747
3625,2021/08/26 04:00:00+00,Kingston,1697
3626,2021/08/11 04:00:00+00,Fairmount,672
3627,2021/08/12 04:00:00+00,Providence/Stoughton,7065
3628,2021/08/12 04:00:00+00,Newburyport/Rockport,5776
3629,2021/08/12 04:00:00+00,Framingham/Worcester,3993
3630,2021/08/12 04:00:00+00,Franklin/Foxboro,2777
3631,2021/08/12 04:00:00+00,Middleborough/Lakeville,1908
3632,2021/08/12 04:00:00+00,Lowell,2368
3633,2021/08/12 04:00:00+00,Haverhill,2330
3634,2021/08/12 04:00:00+00,Kingston,1363
3635,2021/08/12 04:00:00+00,Needham,802
3636,2021/08/12 04:00:00+00,Fitchburg,2874
3637,2021/08/12 04:00:00+00,Greenbush,811
3638,2021/08/12 04:00:00+00,Fairmount,1110
3639,2021/08/13 04:00:00+00,Providence/Stoughton,6720
3640,2021/08/13 04:00:00+00,Newburyport/Rockport,4420
3641,2021/08/13 04:00:00+00,Framingham/Worcester,3423
3642,2021/08/13 04:00:00+00,Franklin/Foxboro,2279
3643,2021/08/13 04:00:00+00,Middleborough/Lakeville,1406
3644,2021/08/13 04:00:00+00,Lowell,2421
3645,2021/08/13 04:00:00+00,Haverhill,2138
3646,2021/08/13 04:00:00+00,Kingston,1184
3647,2021/08/13 04:00:00+00,Needham,911
3648,2021/08/13 04:00:00+00,Fitchburg,2265
3649,2021/08/13 04:00:00+00,Greenbush,827
3650,2021/08/13 04:00:00+00,Fairmount,988
3651,2021/08/14 04:00:00+00,Providence/Stoughton,2720
3652,2021/08/14 04:00:00+00,Newburyport/Rockport,3491
3653,2021/08/22 04:00:00+00,Lowell,780
3654,2021/08/30 04:00:00+00,Fitchburg,2748
3655,2021/09/03 04:00:00+00,Fairmount,1349
3656,2021/08/18 04:00:00+00,Franklin/Foxboro,2264
3657,2021/09/08 04:00:00+00,Newburyport/Rockport,7876
3658,2021/08/30 04:00:00+00,Greenbush,1496
3659,2021/08/30 04:00:00+00,Fairmount,1327
3660,2021/08/31 04:00:00+00,Providence/Stoughton,8004
3661,2021/08/31 04:00:00+00,Newburyport/Rockport,5932
3662,2021/08/31 04:00:00+00,Framingham/Worcester,4132
3663,2021/08/31 04:00:00+00,Franklin/Foxboro,3434
3664,2021/08/31 04:00:00+00,Middleborough/Lakeville,2310
3665,2021/08/31 04:00:00+00,Lowell,3115
3666,2021/08/31 04:00:00+00,Haverhill,2905
3667,2021/08/31 04:00:00+00,Kingston,2066
3668,2021/08/31 04:00:00+00,Needham,1352
3669,2021/08/31 04:00:00+00,Fitchburg,3170
3670,2021/08/31 04:00:00+00,Greenbush,1372
3671,2021/08/31 04:00:00+00,Fairmount,1308
3672,2021/09/01 04:00:00+00,Providence/Stoughton,7817
3673,2021/09/01 04:00:00+00,Newburyport/Rockport,5449
3674,2021/09/01 04:00:00+00,Framingham/Worcester,3790
3675,2021/09/01 04:00:00+00,Franklin/Foxboro,3553
3676,2021/09/01 04:00:00+00,Middleborough/Lakeville,2038
3677,2021/09/01 04:00:00+00,Lowell,2990
3678,2021/09/01 04:00:00+00,Haverhill,2598
3679,2021/09/01 04:00:00+00,Kingston,1690
3680,2021/09/01 04:00:00+00,Needham,1099
3681,2021/09/01 04:00:00+00,Fitchburg,3015
3682,2021/09/01 04:00:00+00,Greenbush,1311
3683,2021/09/01 04:00:00+00,Fairmount,1230
3684,2021/09/02 04:00:00+00,Providence/Stoughton,7858
3685,2021/09/02 04:00:00+00,Newburyport/Rockport,6235
3686,2021/09/08 04:00:00+00,Framingham/Worcester,4663
3687,2021/09/02 04:00:00+00,Framingham/Worcester,4100
